game_pk,venue_id,context_source,is_day_game,park_factor,park_run_factor,weather_temp_c,weather_humidity,weather_precip_mm,weather_wind_kmh,weather_wind_dir
747196,15,previous_day1,0.0,100.0,100.0,36.5,9.0,0.0,10.5,274.0
747197,15,previous_day1,1.0,100.0,100.0,33.7,12.0,0.0,10.2,252.0
747198,15,previous_day1,1.0,100.0,100.0,35.3,7.0,0.0,14.8,247.0
747199,15,previous_day1,0.0,100.0,100.0,30.1,13.0,0.0,10.3,258.0
747200,15,previous_day1,0.0,100.0,100.0,32.9,11.0,0.0,16.3,252.0
747201,15,previous_day1,0.0,100.0,100.0,34.6,10.0,0.0,11.4,252.0
747202,15,previous_day1,0.0,100.0,100.0,36.7,8.0,0.0,23.1,265.0
747203,15,previous_day1,1.0,100.0,100.0,34.6,11.0,0.0,8.6,255.0
747204,15,previous_day1,0.0,100.0,100.0,33.2,8.0,0.0,7.2,270.0
747205,15,previous_day1,0.0,100.0,100.0,33.5,9.0,0.0,10.4,290.0
747206,15,previous_day1,1.0,100.0,100.0,28.4,18.0,0.0,20.9,241.0
747207,15,previous_day1,0.0,100.0,100.0,28.7,16.0,0.0,8.3,272.0
747208,15,previous_day1,0.0,100.0,100.0,30.1,12.0,0.0,12.0,261.0
747209,15,previous_day1,0.0,100.0,100.0,33.6,12.0,0.0,15.1,295.0
747210,15,previous_day1,0.0,100.0,100.0,30.2,10.0,0.0,8.1,302.0
747211,15,previous_day1,0.0,100.0,100.0,28.8,11.0,0.0,6.8,328.0
747212,15,previous_day1,1.0,100.0,100.0,32.1,10.0,0.0,6.2,260.0
747213,15,previous_day1,0.0,100.0,100.0,21.8,14.0,0.0,7.7,221.0
747214,15,previous_day1,0.0,100.0,100.0,26.3,9.0,0.0,9.2,244.0
747215,15,previous_day1,0.0,100.0,100.0,30.0,9.0,0.0,15.5,184.0
747216,15,previous_day1,1.0,100.0,100.0,26.0,19.0,0.0,15.1,208.0
747217,15,previous_day1,0.0,100.0,100.0,27.0,13.0,0.0,19.0,245.0
747218,15,previous_day1,0.0,100.0,100.0,12.2,81.0,0.0,6.0,17.0
747219,15,previous_day1,1.0,100.0,100.0,27.5,16.0,0.0,4.7,274.0
747220,15,previous_day1,0.0,100.0,100.0,21.3,21.0,0.0,8.7,246.0
747221,15,previous_day1,0.0,100.0,100.0,24.4,23.0,0.0,24.8,213.0
747222,15,previous_day1,1.0,100.0,100.0,11.4,89.0,2.2,5.2,164.0
747223,15,previous_day1,0.0,100.0,100.0,22.3,17.0,0.0,9.0,265.0
747224,15,previous_day1,0.0,100.0,100.0,23.3,12.0,0.0,6.2,277.0
776135,1,previous_day1,1.0,100.0,100.0,23.8,59.0,0.0,5.6,207.0
776136,2680,previous_day1,1.0,96.0,92.0,22.8,74.0,0.0,12.8,218.0
776137,2395,previous_day1,1.0,97.0,94.0,17.8,73.0,0.0,13.8,242.0
776138,2529,previous_day1,1.0,100.0,100.0,20.0,70.0,0.0,9.9,213.0
776139,680,previous_day1,1.0,91.0,83.0,17.1,82.0,0.0,4.7,279.0
776140,3313,previous_day1,1.0,100.0,100.0,,,,,
776141,2681,previous_day1,1.0,101.0,102.0,27.3,53.0,0.0,7.5,305.0
776142,17,previous_day1,1.0,97.0,94.0,22.6,70.0,0.0,13.1,32.0
776143,3309,previous_day1,1.0,101.0,102.0,27.4,53.0,0.0,7.9,30.0
776144,32,previous_day1,1.0,97.0,94.0,23.1,38.0,0.0,9.2,69.0
776145,14,previous_day1,1.0,100.0,100.0,24.6,33.0,0.0,9.2,312.0
776146,2395,previous_day1,1.0,97.0,94.0,19.5,74.0,0.0,26.3,245.0
776147,5,previous_day1,1.0,97.0,94.0,25.8,59.0,0.0,12.3,345.0
776148,4169,previous_day1,1.0,101.0,102.0,,,,,
776149,4705,previous_day1,1.0,100.0,100.0,28.9,46.0,0.0,12.8,50.0
776150,680,previous_day1,0.0,91.0,83.0,16.4,84.0,0.0,13.5,9.0
776151,3,previous_day1,1.0,107.0,114.0,28.1,44.0,0.0,18.8,241.0
776152,2680,previous_day1,0.0,96.0,92.0,21.1,80.0,0.0,6.6,209.0
776153,32,previous_day1,0.0,97.0,94.0,26.7,33.0,0.0,8.2,247.0
776154,2529,previous_day1,0.0,100.0,100.0,20.2,66.0,0.0,21.1,237.0
776155,1,previous_day1,0.0,100.0,100.0,20.9,77.0,0.0,9.0,209.0
776156,4705,previous_day1,0.0,100.0,100.0,23.5,87.0,0.0,2.4,243.0
776157,3,previous_day1,1.0,107.0,114.0,20.9,72.0,0.0,11.3,81.0
776158,5,previous_day1,0.0,97.0,94.0,23.0,52.0,0.0,5.2,344.0
776159,14,previous_day1,1.0,100.0,100.0,22.5,78.0,0.0,6.5,183.0
776160,3309,previous_day1,1.0,101.0,102.0,25.9,49.0,0.0,7.4,113.0
776161,4169,previous_day1,1.0,101.0,102.0,,,,,
776162,3313,previous_day1,1.0,100.0,100.0,,,,,
776163,2681,previous_day1,0.0,101.0,102.0,25.2,54.0,0.0,10.4,104.0
776164,17,previous_day1,1.0,97.0,94.0,30.0,31.0,0.0,14.5,243.0
776165,3309,previous_day1,0.0,101.0,102.0,25.3,59.0,0.0,7.2,6.0
776166,2395,previous_day1,0.0,97.0,94.0,19.8,57.0,0.0,9.4,268.0
776167,17,previous_day1,1.0,97.0,94.0,26.4,40.0,0.0,1.5,166.0
776168,680,previous_day1,0.0,91.0,83.0,16.5,57.0,0.0,8.7,175.0
776169,1,previous_day1,0.0,100.0,100.0,20.4,81.0,0.0,10.0,193.0
776170,2680,previous_day1,0.0,96.0,92.0,18.6,95.0,0.0,6.2,201.0
776171,32,previous_day1,0.0,97.0,94.0,17.5,86.0,0.0,10.2,45.0
776172,2529,previous_day1,0.0,100.0,100.0,29.5,21.0,0.0,12.2,225.0
776173,4169,previous_day1,0.0,101.0,102.0,,,,,
776174,3313,previous_day1,0.0,100.0,100.0,,,,,
776175,5,previous_day1,0.0,97.0,94.0,20.6,67.0,0.0,3.8,287.0
776176,2681,previous_day1,0.0,101.0,102.0,24.3,57.0,0.0,5.6,320.0
776177,14,previous_day1,0.0,100.0,100.0,19.6,80.0,0.0,6.5,267.0
776178,1,previous_day1,0.0,100.0,100.0,19.5,86.0,0.0,9.6,214.0
776179,680,previous_day1,0.0,91.0,83.0,13.3,67.0,0.0,9.6,56.0
776180,4705,previous_day1,0.0,100.0,100.0,22.6,84.0,0.0,9.8,114.0
776181,3,previous_day1,0.0,107.0,114.0,20.1,84.0,0.0,8.4,239.0
776182,2529,previous_day1,1.0,100.0,100.0,27.3,41.0,0.0,12.8,220.0
776183,5325,previous_day1,1.0,101.0,102.0,,,,,
776184,3313,previous_day1,0.0,100.0,100.0,,,,,
776185,15,previous_day1,1.0,101.0,102.0,39.5,22.0,0.0,11.8,207.0
776186,14,previous_day1,0.0,100.0,100.0,18.9,93.0,0.0,9.2,225.0
776187,17,previous_day1,0.0,97.0,94.0,18.2,74.0,0.0,3.9,56.0
776188,2681,previous_day1,0.0,101.0,102.0,24.7,86.0,0.0,9.7,231.0
776189,5,previous_day1,0.0,97.0,94.0,19.8,75.0,0.0,7.2,276.0
776190,2602,previous_day1,1.0,105.0,110.0,,,,,
776191,2,previous_day1,1.0,99.0,98.0,23.6,88.0,0.0,11.9,180.0
776192,5325,previous_day1,0.0,101.0,102.0,,,,,
776193,15,previous_day1,0.0,101.0,102.0,35.3,15.0,0.0,8.9,291.0
776194,680,previous_day1,0.0,91.0,83.0,16.7,62.0,0.0,6.5,354.0
776195,2529,previous_day1,0.0,100.0,100.0,26.6,45.0,0.0,12.8,220.0
776196,2395,previous_day1,0.0,97.0,94.0,19.0,75.0,0.0,7.9,317.0
776197,1,previous_day1,0.0,100.0,100.0,22.9,73.0,0.0,8.9,243.0
776198,2680,previous_day1,1.0,96.0,92.0,23.9,77.0,0.0,15.6,310.0
776199,3313,previous_day1,0.0,100.0,100.0,,,,,
776200,4705,previous_day1,1.0,100.0,100.0,30.2,49.0,0.0,10.2,238.0
776201,2681,previous_day1,0.0,101.0,102.0,27.7,52.0,0.4,4.7,171.0
776202,2602,previous_day1,0.0,105.0,110.0,,,,,
776203,2,previous_day1,0.0,99.0,98.0,24.7,68.0,0.0,8.2,105.0
776204,5,previous_day1,0.0,97.0,94.0,19.6,87.0,0.4,5.4,352.0
776205,17,previous_day1,0.0,97.0,94.0,18.0,84.0,0.0,17.4,353.0
776206,14,previous_day1,0.0,100.0,100.0,18.9,88.0,0.0,15.3,41.0
776207,1,previous_day1,0.0,100.0,100.0,21.4,78.0,0.0,10.2,219.0
776208,2529,previous_day1,0.0,100.0,100.0,32.9,16.0,0.0,4.8,77.0
776209,17,previous_day1,0.0,97.0,94.0,20.2,88.0,0.0,16.5,20.0
776210,5325,previous_day1,0.0,101.0,102.0,,,,,
776211,2395,previous_day1,0.0,97.0,94.0,23.3,42.0,0.0,15.6,293.0
776212,680,previous_day1,0.0,91.0,83.0,17.5,59.0,0.0,6.5,3.0
776213,15,previous_day1,0.0,101.0,102.0,33.7,24.0,0.0,8.0,260.0
776214,2680,previous_day1,0.0,96.0,92.0,20.9,89.0,0.0,8.6,303.0
776215,2681,previous_day1,0.0,101.0,102.0,26.7,50.0,0.0,14.8,179.0
776216,3313,previous_day1,0.0,100.0,100.0,,,,,
776217,14,previous_day1,0.0,100.0,100.0,20.2,93.0,0.0,1.5,76.0
776218,5,previous_day1,0.0,97.0,94.0,21.4,84.0,0.0,1.8,180.0
776219,4705,previous_day1,0.0,100.0,100.0,30.5,36.0,0.0,3.9,248.0
776220,2395,previous_day1,0.0,97.0,94.0,18.5,65.0,0.0,14.3,280.0
776221,4705,previous_day1,0.0,100.0,100.0,28.6,38.0,0.0,10.1,145.0
776222,2680,previous_day1,0.0,96.0,92.0,22.1,83.0,0.0,11.4,342.0
776223,2,previous_day1,0.0,99.0,98.0,21.5,90.0,0.0,8.7,142.0
776224,2602,previous_day1,0.0,105.0,110.0,,,,,
776225,3312,previous_day1,1.0,102.0,104.0,21.6,70.0,0.0,11.7,223.0
776226,5325,previous_day1,1.0,101.0,102.0,,,,,
776227,22,previous_day1,1.0,100.0,100.0,27.7,45.0,0.0,8.4,160.0
776228,2392,previous_day1,0.0,100.0,100.0,27.2,74.0,0.0,12.3,142.0
776229,7,previous_day1,1.0,104.0,108.0,27.4,60.0,0.0,6.4,227.0
776230,15,previous_day1,1.0,101.0,102.0,37.3,26.0,0.0,6.1,270.0
776231,2889,previous_day1,1.0,100.0,100.0,,,,,
776232,19,previous_day1,1.0,112.0,125.0,27.5,18.0,0.0,6.9,43.0
776233,22,previous_day1,0.0,100.0,100.0,22.7,72.0,0.0,11.4,257.0
776234,31,previous_day1,1.0,101.0,102.0,30.4,35.0,0.0,15.3,150.0
776235,4,previous_day1,1.0,99.0,98.0,,,,,
776236,2523,previous_day1,0.0,100.0,100.0,30.5,44.0,0.0,4.8,63.0
776237,3289,previous_day1,1.0,97.0,94.0,,,,,
776238,2394,previous_day1,1.0,98.0,96.0,,,,,
776239,2602,previous_day1,1.0,105.0,110.0,,,,,
776240,2,previous_day1,1.0,99.0,98.0,22.2,69.0,0.0,11.9,95.0
776241,19,previous_day1,0.0,112.0,125.0,25.7,20.0,0.0,13.9,21.0
776242,5325,previous_day1,0.0,101.0,102.0,,,,,
776243,3312,previous_day1,0.0,102.0,104.0,19.2,80.0,0.0,11.4,198.0
776244,2889,previous_day1,0.0,100.0,100.0,,,,,
776245,7,previous_day1,0.0,104.0,108.0,22.1,79.0,0.0,4.8,333.0
776246,15,previous_day1,0.0,101.0,102.0,37.6,23.0,0.0,12.3,291.0
776247,2523,previous_day1,0.0,100.0,100.0,30.2,48.0,0.0,5.8,22.0
776248,2392,previous_day1,0.0,100.0,100.0,30.2,57.0,0.0,16.3,162.0
776249,31,previous_day1,0.0,101.0,102.0,27.8,34.0,0.0,7.0,69.0
776250,4,previous_day1,0.0,99.0,98.0,,,,,
776251,5325,previous_day1,0.0,101.0,102.0,,,,,
776252,3289,previous_day1,1.0,97.0,94.0,,,,,
776253,19,previous_day1,0.0,112.0,125.0,26.1,13.0,0.0,12.0,81.0
776254,2602,previous_day1,0.0,105.0,110.0,,,,,
776255,15,previous_day1,0.0,101.0,102.0,31.4,40.0,0.0,3.8,253.0
776256,22,previous_day1,0.0,100.0,100.0,20.3,82.0,0.0,9.5,259.0
776257,2,previous_day1,0.0,99.0,98.0,24.0,56.0,0.0,10.5,84.0
776258,2394,previous_day1,1.0,98.0,96.0,,,,,
776259,3289,previous_day1,0.0,97.0,94.0,,,,,
776260,7,previous_day1,0.0,104.0,108.0,25.3,47.0,0.0,3.8,131.0
776261,2523,previous_day1,0.0,100.0,100.0,28.0,61.0,0.0,6.2,36.0
776262,2392,previous_day1,0.0,100.0,100.0,27.5,63.0,0.0,13.2,125.0
776263,3312,previous_day1,0.0,102.0,104.0,20.1,91.0,0.0,4.3,204.0
776264,4,previous_day1,0.0,99.0,98.0,,,,,
776265,2889,previous_day1,0.0,100.0,100.0,,,,,
776266,31,previous_day1,0.0,101.0,102.0,27.5,42.0,0.0,6.6,347.0
776267,2602,previous_day1,0.0,105.0,110.0,,,,,
776268,2394,previous_day1,0.0,98.0,96.0,,,,,
776269,2523,previous_day1,1.0,100.0,100.0,29.8,65.0,0.0,7.8,68.0
776270,19,previous_day1,1.0,112.0,125.0,21.5,30.0,0.0,9.8,62.0
776271,22,previous_day1,0.0,100.0,100.0,23.9,73.0,0.0,12.7,187.0
776272,7,previous_day1,1.0,104.0,108.0,23.4,76.0,0.0,9.0,203.0
776273,2,previous_day1,0.0,99.0,98.0,27.0,43.0,0.0,5.2,115.0
776274,32,previous_day1,0.0,97.0,94.0,21.9,69.0,0.0,6.7,106.0
776275,2394,previous_day1,1.0,98.0,96.0,,,,,
776276,3289,previous_day1,1.0,97.0,94.0,,,,,
776277,19,previous_day1,0.0,112.0,125.0,13.3,84.0,1.4,17.7,33.0
776278,2,previous_day1,0.0,99.0,98.0,25.2,54.0,0.0,5.4,180.0
776279,15,previous_day1,1.0,101.0,102.0,38.1,27.0,0.0,4.3,180.0
776280,22,previous_day1,0.0,100.0,100.0,27.1,51.0,0.0,10.3,295.0
776281,3,previous_day1,1.0,107.0,114.0,27.4,32.0,0.0,4.9,287.0
776282,2602,previous_day1,0.0,105.0,110.0,,,,,
776283,2889,previous_day1,1.0,100.0,100.0,,,,,
776284,3312,previous_day1,0.0,102.0,104.0,22.0,91.0,0.0,8.9,313.0
776285,4,previous_day1,1.0,99.0,98.0,,,,,
776286,3309,previous_day1,1.0,101.0,102.0,20.3,92.0,0.4,11.3,22.0
776287,31,previous_day1,1.0,101.0,102.0,27.1,34.0,0.0,7.4,23.0
776288,3289,previous_day1,0.0,97.0,94.0,,,,,
776289,7,previous_day1,0.0,104.0,108.0,23.0,82.0,0.0,3.6,84.0
776290,2523,previous_day1,0.0,100.0,100.0,24.2,88.0,0.0,13.0,166.0
776291,32,previous_day1,0.0,97.0,94.0,22.9,58.0,0.0,5.6,117.0
776292,2392,previous_day1,0.0,100.0,100.0,23.9,76.0,1.1,11.3,99.0
776293,19,previous_day1,0.0,112.0,125.0,18.8,49.0,0.0,9.6,160.0
776294,15,previous_day1,0.0,101.0,102.0,34.8,21.0,0.0,8.0,252.0
776295,32,previous_day1,0.0,97.0,94.0,21.2,71.0,0.0,5.5,101.0
776296,2394,previous_day1,0.0,98.0,96.0,,,,,
776297,22,previous_day1,0.0,100.0,100.0,23.3,61.0,0.0,7.9,240.0
776298,3312,previous_day1,0.0,102.0,104.0,28.4,54.0,0.0,9.8,188.0
776299,3,previous_day1,0.0,107.0,114.0,17.6,88.0,0.0,9.5,81.0
776300,2889,previous_day1,0.0,100.0,100.0,,,,,
776301,2392,previous_day1,0.0,100.0,100.0,28.2,64.0,0.0,9.1,124.0
776302,7,previous_day1,0.0,104.0,108.0,32.0,34.0,0.0,7.3,123.0
776303,2394,previous_day1,0.0,98.0,96.0,,,,,
776304,3289,previous_day1,0.0,97.0,94.0,,,,,
776305,2523,previous_day1,0.0,100.0,100.0,27.5,59.0,0.0,6.9,298.0
776306,4,previous_day1,0.0,99.0,98.0,,,,,
776307,3309,previous_day1,0.0,101.0,102.0,19.6,77.0,0.0,4.3,48.0
776308,31,previous_day1,0.0,101.0,102.0,26.2,32.0,0.0,6.1,62.0
776309,15,previous_day1,0.0,101.0,102.0,33.8,23.0,0.0,6.8,302.0
776310,3,previous_day1,0.0,107.0,114.0,16.7,82.0,0.0,7.4,76.0
776311,22,previous_day1,0.0,100.0,100.0,20.8,78.0,0.0,8.5,258.0
776312,2889,previous_day1,0.0,100.0,100.0,,,,,
776313,3312,previous_day1,0.0,102.0,104.0,27.0,60.0,0.0,11.2,174.0
776314,4,previous_day1,0.0,99.0,98.0,,,,,
776315,3309,previous_day1,0.0,101.0,102.0,25.5,40.0,0.0,10.1,73.0
776316,2523,previous_day1,0.0,100.0,100.0,26.5,55.0,0.0,8.5,324.0
776317,680,previous_day1,1.0,91.0,83.0,17.0,82.0,0.0,7.6,87.0
776318,31,previous_day1,0.0,101.0,102.0,27.4,29.0,0.0,8.0,63.0
776319,2392,previous_day1,0.0,100.0,100.0,27.8,57.0,0.0,4.5,209.0
776320,3309,previous_day1,1.0,101.0,102.0,28.3,34.0,0.0,5.2,205.0
776321,17,previous_day1,1.0,97.0,94.0,23.6,71.0,0.0,13.9,73.0
776322,14,previous_day1,1.0,100.0,100.0,21.5,74.0,0.0,8.5,152.0
776323,2680,previous_day1,1.0,96.0,92.0,23.2,74.0,0.0,11.9,295.0
776324,3312,previous_day1,1.0,102.0,104.0,30.4,53.0,0.0,14.0,138.0
776325,2395,previous_day1,1.0,97.0,94.0,23.0,71.0,0.0,25.3,285.0
776326,32,previous_day1,1.0,97.0,94.0,23.3,73.0,0.0,13.2,101.0
776327,2529,previous_day1,1.0,100.0,100.0,29.1,33.0,0.0,6.1,267.0
776328,2395,previous_day1,0.0,97.0,94.0,17.2,81.0,0.0,27.7,288.0
776329,4705,previous_day1,1.0,100.0,100.0,30.3,31.0,0.0,5.5,349.0
776330,3,previous_day1,0.0,107.0,114.0,20.7,72.0,0.0,5.9,104.0
776331,5,previous_day1,1.0,97.0,94.0,24.9,56.0,0.0,18.9,9.0
776332,4169,previous_day1,1.0,101.0,102.0,,,,,
776333,680,previous_day1,0.0,91.0,83.0,19.7,63.0,0.0,6.9,242.0
776334,2681,previous_day1,1.0,101.0,102.0,29.8,35.0,0.0,3.7,259.0
776335,3289,previous_day1,1.0,97.0,94.0,,,,,
776336,3309,previous_day1,1.0,101.0,102.0,29.2,32.0,0.0,4.5,151.0
776337,3312,previous_day1,0.0,102.0,104.0,28.4,55.0,0.0,12.3,83.0
776338,17,previous_day1,1.0,97.0,94.0,27.4,46.0,0.0,19.5,128.0
776339,32,previous_day1,0.0,97.0,94.0,21.0,86.0,0.0,9.4,122.0
776340,2529,previous_day1,0.0,100.0,100.0,23.5,50.0,0.0,16.8,222.0
776341,2680,previous_day1,0.0,96.0,92.0,20.8,78.0,0.0,7.8,257.0
776342,2681,previous_day1,0.0,101.0,102.0,27.4,37.0,0.0,10.3,192.0
776343,14,previous_day1,1.0,100.0,100.0,20.7,68.0,0.0,5.8,180.0
776344,3,previous_day1,1.0,107.0,114.0,25.0,44.0,0.0,8.7,185.0
776345,680,previous_day1,0.0,91.0,83.0,18.0,75.0,0.0,6.9,354.0
776346,4705,previous_day1,0.0,100.0,100.0,29.0,29.0,0.0,6.9,51.0
776347,4169,previous_day1,1.0,101.0,102.0,,,,,
776348,5,previous_day1,0.0,97.0,94.0,22.1,66.0,0.0,10.9,351.0
776349,3289,previous_day1,1.0,97.0,94.0,,,,,
776350,2395,previous_day1,0.0,97.0,94.0,16.3,88.0,0.0,25.7,290.0
776351,3309,previous_day1,0.0,101.0,102.0,25.0,38.0,0.0,9.0,95.0
776352,17,previous_day1,1.0,97.0,94.0,24.4,53.0,0.0,12.2,88.0
776353,14,previous_day1,0.0,100.0,100.0,19.0,80.0,0.0,9.9,80.0
776354,2681,previous_day1,0.0,101.0,102.0,25.4,43.0,0.0,10.7,104.0
776355,3312,previous_day1,0.0,102.0,104.0,26.2,63.0,0.0,7.6,149.0
776356,32,previous_day1,0.0,97.0,94.0,19.3,88.0,0.0,8.8,102.0
776357,2680,previous_day1,0.0,96.0,92.0,20.1,75.0,0.0,6.8,252.0
776358,2529,previous_day1,0.0,100.0,100.0,26.7,45.0,0.0,14.3,227.0
776359,3289,previous_day1,0.0,97.0,94.0,,,,,
776360,4705,previous_day1,0.0,100.0,100.0,29.0,31.0,0.0,8.1,77.0
776361,5,previous_day1,0.0,97.0,94.0,21.7,60.0,0.0,9.0,23.0
776362,680,previous_day1,0.0,91.0,83.0,20.7,67.0,0.0,3.2,63.0
776363,3,previous_day1,0.0,107.0,114.0,16.3,70.0,0.0,9.4,94.0
776364,4,previous_day1,1.0,99.0,98.0,,,,,
776365,2680,previous_day1,0.0,96.0,92.0,19.8,82.0,0.0,9.4,317.0
776366,4169,previous_day1,0.0,101.0,102.0,,,,,
776367,4169,previous_day1,0.0,101.0,102.0,,,,,
776368,3313,previous_day1,0.0,100.0,100.0,,,,,
776369,14,previous_day1,1.0,100.0,100.0,22.8,48.0,0.0,11.1,167.0
776370,5,previous_day1,0.0,97.0,94.0,22.4,49.0,0.0,6.2,353.0
776371,2681,previous_day1,0.0,101.0,102.0,25.4,29.0,0.0,6.0,327.0
776372,2,previous_day1,1.0,99.0,98.0,26.5,45.0,0.0,4.3,360.0
776373,680,previous_day1,0.0,91.0,83.0,19.4,72.0,0.0,9.0,358.0
776374,2395,previous_day1,1.0,97.0,94.0,17.4,89.0,0.0,12.4,260.0
776375,5325,previous_day1,1.0,101.0,102.0,,,,,
776376,1,previous_day1,1.0,100.0,100.0,24.4,55.0,0.0,17.6,221.0
776377,2680,previous_day1,0.0,96.0,92.0,20.5,75.0,0.0,11.7,313.0
776378,4,previous_day1,0.0,99.0,98.0,,,,,
776379,2529,previous_day1,1.0,100.0,100.0,25.0,47.0,0.0,14.8,209.0
776380,22,previous_day1,0.0,100.0,100.0,20.2,72.0,0.0,10.9,236.0
776381,4705,previous_day1,0.0,100.0,100.0,27.7,31.0,0.0,10.3,331.0
776382,5,previous_day1,0.0,97.0,94.0,22.5,45.0,0.0,11.5,20.0
776383,3313,previous_day1,0.0,100.0,100.0,,,,,
776384,2681,previous_day1,0.0,101.0,102.0,18.1,88.0,0.0,8.9,14.0
776385,14,previous_day1,0.0,100.0,100.0,20.3,53.0,0.0,9.2,79.0
776386,4169,previous_day1,0.0,101.0,102.0,,,,,
776387,2,previous_day1,0.0,99.0,98.0,18.3,86.0,0.4,10.2,8.0
776388,4,previous_day1,0.0,99.0,98.0,,,,,
776389,22,previous_day1,0.0,100.0,100.0,20.4,70.0,0.0,9.8,246.0
776390,1,previous_day1,0.0,100.0,100.0,22.3,72.0,0.0,10.1,243.0
776391,680,previous_day1,0.0,91.0,83.0,19.4,69.0,0.0,7.2,354.0
776392,2680,previous_day1,0.0,96.0,92.0,20.6,87.0,0.0,10.7,318.0
776393,14,previous_day1,0.0,100.0,100.0,17.8,72.0,0.0,13.2,79.0
776394,2395,previous_day1,0.0,97.0,94.0,17.9,90.0,0.0,13.6,259.0
776395,5325,previous_day1,0.0,101.0,102.0,,,,,
776396,2529,previous_day1,0.0,100.0,100.0,22.1,60.0,0.0,15.8,235.0
776397,4169,previous_day1,0.0,101.0,102.0,,,,,
776398,3313,previous_day1,0.0,100.0,100.0,,,,,
776399,2395,previous_day1,0.0,97.0,94.0,20.3,77.0,0.0,13.0,224.0
776400,680,previous_day1,0.0,91.0,83.0,20.4,57.0,0.0,10.6,350.0
776401,2,previous_day1,0.0,99.0,98.0,21.4,56.0,0.0,14.7,73.0
776402,4705,previous_day1,0.0,100.0,100.0,25.7,34.0,0.0,9.1,81.0
776403,5,previous_day1,0.0,97.0,94.0,21.8,40.0,0.0,13.9,31.0
776404,2681,previous_day1,0.0,101.0,102.0,18.3,73.0,0.0,17.3,36.0
776405,2681,previous_day1,0.0,101.0,102.0,21.4,35.0,0.0,7.1,75.0
776406,5325,previous_day1,0.0,101.0,102.0,,,,,
776407,2680,previous_day1,0.0,96.0,92.0,22.9,68.0,0.0,13.3,303.0
776408,22,previous_day1,0.0,100.0,100.0,25.1,45.0,0.0,14.3,231.0
776409,4169,previous_day1,0.0,101.0,102.0,,,,,
776410,2529,previous_day1,0.0,100.0,100.0,25.7,43.0,0.0,18.3,227.0
776411,1,previous_day1,0.0,100.0,100.0,24.5,53.0,0.0,13.2,209.0
776412,4705,previous_day1,0.0,100.0,100.0,26.0,38.0,0.0,16.2,77.0
776413,5,previous_day1,0.0,97.0,94.0,18.1,55.0,0.0,15.8,60.0
776414,1,previous_day1,1.0,100.0,100.0,32.1,33.0,0.0,13.4,243.0
776415,15,previous_day1,1.0,101.0,102.0,36.7,35.0,0.0,8.3,265.0
776416,2889,previous_day1,1.0,100.0,100.0,,,,,
776417,19,previous_day1,1.0,112.0,125.0,26.9,23.0,0.0,10.2,58.0
776418,5325,previous_day1,1.0,101.0,102.0,,,,,
776419,31,previous_day1,1.0,101.0,102.0,20.5,36.0,0.0,12.0,303.0
776420,17,previous_day1,1.0,97.0,94.0,17.3,50.0,0.0,15.2,31.0
776421,2523,previous_day1,1.0,100.0,100.0,28.5,80.0,0.0,9.3,193.0
776422,7,previous_day1,1.0,104.0,108.0,24.6,27.0,0.0,6.0,123.0
776423,3313,previous_day1,1.0,100.0,100.0,,,,,
776424,15,previous_day1,0.0,101.0,102.0,35.9,34.0,0.0,14.8,271.0
776425,2394,previous_day1,1.0,98.0,96.0,,,,,
776426,4169,previous_day1,1.0,101.0,102.0,,,,,
776427,2,previous_day1,1.0,99.0,98.0,22.3,54.0,0.0,7.0,12.0
776428,4705,previous_day1,1.0,100.0,100.0,24.0,60.0,0.0,14.7,329.0
776429,2602,previous_day1,1.0,105.0,110.0,,,,,
776430,1,previous_day1,0.0,100.0,100.0,22.1,71.0,0.0,10.8,217.0
776431,19,previous_day1,0.0,112.0,125.0,25.9,22.0,0.0,10.2,58.0
776432,5325,previous_day1,0.0,101.0,102.0,,,,,
776433,4169,previous_day1,1.0,101.0,102.0,,,,,
776434,7,previous_day1,0.0,104.0,108.0,24.8,31.0,0.0,14.4,270.0
776435,2394,previous_day1,0.0,98.0,96.0,,,,,
776436,3313,previous_day1,1.0,100.0,100.0,,,,,
776437,2889,previous_day1,0.0,100.0,100.0,,,,,
776438,2523,previous_day1,0.0,100.0,100.0,23.9,97.0,33.5,9.0,203.0
776439,2602,previous_day1,0.0,105.0,110.0,,,,,
776440,17,previous_day1,1.0,97.0,94.0,16.9,41.0,0.0,19.2,262.0
776441,31,previous_day1,0.0,101.0,102.0,18.4,66.0,0.0,7.3,191.0
776442,19,previous_day1,0.0,112.0,125.0,20.6,33.0,0.0,15.5,18.0
776443,2,previous_day1,0.0,99.0,98.0,24.2,57.0,0.0,13.5,314.0
776444,1,previous_day1,0.0,100.0,100.0,27.0,44.0,0.0,8.0,265.0
776445,2889,previous_day1,0.0,100.0,100.0,,,,,
776446,7,previous_day1,0.0,104.0,108.0,19.8,38.0,0.0,15.0,316.0
776447,4705,previous_day1,0.0,100.0,100.0,27.8,55.0,0.0,12.5,319.0
776448,15,previous_day1,0.0,101.0,102.0,33.5,31.0,0.0,7.0,339.0
776449,5325,previous_day1,0.0,101.0,102.0,,,,,
776450,2602,previous_day1,0.0,105.0,110.0,,,,,
776451,2523,previous_day1,0.0,100.0,100.0,25.8,91.0,0.0,11.2,57.0
776452,2394,previous_day1,0.0,98.0,96.0,,,,,
776453,31,previous_day1,0.0,101.0,102.0,27.3,43.0,0.0,11.2,225.0
